,KBtuh_Heating,KBTUh_Cooling,OA_Temp
2021-02-21 14:15:00-05:00,21636.05701,1450.591946,52.23
2021-02-21 15:15:00-05:00,20740.78877,1820.40486,51.58
2021-02-21 15:30:00-05:00,20606.16145,1557.639215,42.08
2021-02-21 15:45:00-05:00,20506.75439,1823.5827,38.86
2021-02-21 16:45:00-05:00,21064.90595,5271.23862,38.16
2021-02-21 18:15:00-05:00,20730.3218,8506.563811,36.5
2021-02-21 18:30:00-05:00,21495.75035,7681.834555,35.78
2021-02-21 18:45:00-05:00,21879.2378,5733.697792,34.83
2021-02-21 19:00:00-05:00,22281.74164,5893.674871,34.83
2021-02-21 19:15:00-05:00,22850.18283,6058.938626,34.09
2021-02-21 20:45:00-05:00,22782.56849,6514.87023,34.09
2021-02-21 21:00:00-05:00,24098.2584,6187.518558,32.38
2021-02-21 21:15:00-05:00,22554.18102,6411.383607,32.38
2021-02-21 21:45:00-05:00,23641.97846,5958.82575,30.65
2021-02-21 22:15:00-05:00,23404.88884,5375.00907,30.13
2021-02-21 22:30:00-05:00,24153.40713,6403.980689,29.62
2021-02-21 22:45:00-05:00,23426.89273,5345.43543,29.62
2021-02-21 23:15:00-05:00,24591.57253,5334.355173,28.85
2021-02-21 23:30:00-05:00,23971.33674,5529.805808,29.37
2021-02-21 23:45:00-05:00,24884.93203,5794.44435,28.35
2021-02-22 00:45:00-05:00,25892.30278,5908.592646,27.3
2021-02-22 01:30:00-05:00,25101.8195,5955.954705,26.24
2021-02-22 02:45:00-05:00,25774.28695,5453.97219,26.24
2021-02-22 03:00:00-05:00,25101.8195,6308.699175,25.52
2021-02-22 03:30:00-05:00,24892.40931,6083.56236,25.52
2021-02-22 03:45:00-05:00,25951.12791,5902.992019,27.3
2021-02-22 04:00:00-05:00,25711.29559,5902.992019,26.78
2021-02-22 04:30:00-05:00,25835.6519,6132.32694,26.78
2021-02-22 04:45:00-05:00,24970.35722,6119.615579,27.3
2021-02-22 05:30:00-05:00,25079.06041,6247.6191,27.03
2021-02-22 06:15:00-05:00,27865.5231,4698.023464,27.03
2021-02-22 06:30:00-05:00,26515.05199,3459.016651,27.55
2021-02-22 06:45:00-05:00,25737.74974,3764.586162,27.55
2021-02-22 07:00:00-05:00,26730.31376,3547.137141,28.35
2021-02-22 07:15:00-05:00,25012.66954,4061.691756,28.85
2021-02-22 07:45:00-05:00,25964.10288,7993.33896,28.85
2021-02-22 08:15:00-05:00,26088.4836,4770.28788,29.88
2021-02-22 08:30:00-05:00,25075.25127,4762.050345,30.4
2021-02-22 09:00:00-05:00,25162.77413,4885.003079,31.39
2021-02-22 09:15:00-05:00,24292.09189,4392.77391,32.13
2021-02-22 09:30:00-05:00,24329.33351,5286.044405,32.86
2021-02-22 09:45:00-05:00,23966.21254,4664.968692,33.6
2021-02-22 10:15:00-05:00,23316.0797,4303.232834,36.5
2021-02-22 11:00:00-05:00,23507.6599,4333.174669,36.5
2021-02-22 11:15:00-05:00,22592.39587,3938.359469,38.39
2021-02-22 11:30:00-05:00,23162.24398,3466.94634,40.24
2021-02-22 11:45:00-05:00,21425.50881,3383.27906,41.61
2021-02-22 12:00:00-05:00,22633.85511,2669.602725,40.48
2021-02-22 12:15:00-05:00,21889.28183,2260.23209,40.48
2021-02-22 12:30:00-05:00,21503.23444,2055.999585,39.78
2021-02-22 14:00:00-05:00,16540.7239,788.2291292,39.09
2021-02-22 15:15:00-05:00,23231.23613,3616.539018,39.09
2021-02-22 15:30:00-05:00,22692.23668,5254.523058,38.16
2021-02-22 15:45:00-05:00,21139.45224,9940.203406,38.16
2021-02-22 16:00:00-05:00,21580.00701,10916.46369,37.45
2021-02-22 16:30:00-05:00,21107.19025,9305.03808,37.45
2021-02-22 17:15:00-05:00,21582.42274,5599.166002,38.86
2021-02-22 17:45:00-05:00,20536.92851,6725.582415,38.86
2021-02-22 18:00:00-05:00,19767.7358,6815.774911,39.56
2021-02-22 18:30:00-05:00,19787.73153,7411.293045,39.56
2021-02-22 18:45:00-05:00,20652.04683,7230.5298,40.24
2021-02-22 19:00:00-05:00,20220.82693,7203.702355,40.24
2021-02-22 19:15:00-05:00,19432.08639,7048.252895,40.93
2021-02-22 19:30:00-05:00,20366.06643,6996.223705,40.93
2021-02-22 19:45:00-05:00,18005.8918,6996.223705,41.85
2021-02-22 20:30:00-05:00,18428.45198,6930.020785,41.85
2021-02-22 20:45:00-05:00,18612.54423,6380.019135,41.16
2021-02-22 21:00:00-05:00,18715.01695,7054.8894,41.16
2021-02-22 21:30:00-05:00,17938.66746,6380.019135,39.78
2021-02-22 23:00:00-05:00,19221.3043,4950.387044,38.39
2021-02-23 00:15:00-05:00,19490.73863,4760.6805,37.69
2021-02-23 00:30:00-05:00,19673.93016,4760.6805,36.97
2021-02-23 01:15:00-05:00,20053.73892,4950.387044,36.97
2021-02-23 07:45:00-05:00,21887.92219,4630.0761,36.97
2021-02-23 08:00:00-05:00,20980.24998,8082.0855,37.69
2021-02-23 08:45:00-05:00,21439.49469,8294.811195,38.39
2021-02-23 09:00:00-05:00,20516.22906,6121.695742,42.3
2021-02-23 09:15:00-05:00,20277.93978,5859.9348,45.66
2021-02-23 10:00:00-05:00,19877.03932,5745.228008,45
2021-02-23 10:30:00-05:00,18671.75877,5557.377098,45
2021-02-23 10:45:00-05:00,20068.67801,5973.933126,46.11
2021-02-23 11:00:00-05:00,18050.07482,6115.753692,45
2021-02-23 11:30:00-05:00,18119.19067,6200.162415,47.43
2021-02-23 11:45:00-05:00,18400.55308,6403.934002,49.6
2021-02-23 12:00:00-05:00,17274.0624,6247.339677,49.6
2021-02-23 12:15:00-05:00,17805.00552,6403.934002,48.52
2021-02-23 12:30:00-05:00,16712.89283,5634.0036,48.52
2021-02-23 12:45:00-05:00,17203.54784,6579.940645,47.43
2021-02-23 13:00:00-05:00,18005.8911,6417.235935,46.33
2021-02-23 13:15:00-05:00,16328.76977,5645.751541,47.64
2021-02-23 13:45:00-05:00,15206.92747,5970.686881,48.29
2021-02-23 14:45:00-05:00,15414.95936,5205.18592,47.43
2021-02-23 15:15:00-05:00,16369.89385,5810.508341,47.43
2021-02-23 15:30:00-05:00,15405.20962,5536.482646,46.54
2021-02-23 16:15:00-05:00,16740.96176,5788.767362,44.33
2021-02-23 16:30:00-05:00,18076.08941,6138.96975,43.66
2021-02-23 17:00:00-05:00,17670.97858,6541.175457,42.75
2021-02-23 17:15:00-05:00,18741.35835,6554.842983,42.75
2021-02-23 17:30:00-05:00,17976.66163,6002.807107,42.08
2021-02-23 18:00:00-05:00,18725.68507,6221.134529,41.4
2021-02-23 18:15:00-05:00,19498.29061,6449.1552,40.71
2021-02-23 18:45:00-05:00,18870.85231,6512.2056,40.71
2021-02-23 19:00:00-05:00,19121.38693,6742.408315,40.01
2021-02-23 21:30:00-05:00,18828.50131,5726.985376,39.09
2021-02-23 21:45:00-05:00,19676.61821,5030.774553,38.39
2021-02-23 22:45:00-05:00,18515.82632,4558.717959,38.39
2021-02-23 23:00:00-05:00,18070.42478,4759.70422,39.09
2021-02-24 08:00:00-05:00,19980.57083,11642.47709,45.21
2021-02-24 08:15:00-05:00,19471.35964,10518.07924,47.64
2021-02-24 08:30:00-05:00,18095.16216,9030.484963,49.6
2021-02-24 08:45:00-05:00,17663.29509,9052.250412,49.6
2021-02-24 09:00:00-05:00,15818.17217,8933.355372,51.58
2021-02-24 09:15:00-05:00,17096.09855,7443.243335,50.68
2021-02-24 09:30:00-05:00,17994.28152,8092.512035,52.23
2021-02-24 09:45:00-05:00,17031.25031,7992.98928,53.56
2021-02-24 10:00:00-05:00,16637.19792,8080.9596,53.56
2021-02-24 10:30:00-05:00,16691.12042,8282.127606,54.03
2021-02-24 11:15:00-05:00,16465.95163,7865.779143,54.03
2021-02-24 11:30:00-05:00,15895.56254,7635.086387,55.83
2021-02-24 11:45:00-05:00,15602.95814,7363.94895,58.6
2021-02-24 12:00:00-05:00,15977.72146,7431.596775,56.52
2021-02-24 12:15:00-05:00,14867.48788,7446.105623,57.2
2021-02-24 14:45:00-05:00,14184.42007,7621.473105,54.68
2021-02-24 15:00:00-05:00,15363.24602,7180.658735,53.78
2021-02-24 15:15:00-05:00,14760.02508,6930.948026,55.83
2021-02-24 15:45:00-05:00,15044.72956,6563.20887,51.8
2021-02-24 16:15:00-05:00,14509.54155,7467.355409,51.8
2021-02-24 17:30:00-05:00,15346.08555,7892.523672,48.96
2021-02-24 18:45:00-05:00,17307.60331,6309.161194,47.21
2021-02-24 22:00:00-05:00,16749.52371,6496.49344,46.11
2021-02-24 22:15:00-05:00,15786.81411,4127.123359,46.11
2021-02-25 00:00:00-05:00,15258.42798,3922.181637,46.76
2021-02-25 00:15:00-05:00,14686.8631,4188.348,47.43
2021-02-25 04:30:00-05:00,14077.41178,861.567503,45.66
2021-02-25 04:45:00-05:00,15226.84054,1465.263874,44.78
2021-02-25 05:00:00-05:00,15577.37224,952.1361,44.1
2021-02-25 05:30:00-05:00,15723.41533,694.9388567,43.43
2021-02-25 05:45:00-05:00,18023.13698,1208.298066,43.43
2021-02-25 06:00:00-05:00,20653.8834,1482.099532,42.75
2021-02-25 07:30:00-05:00,17662.52292,2631.063468,42.75
2021-02-25 07:45:00-05:00,18527.50776,1853.26893,44.33
2021-02-25 08:00:00-05:00,18149.3792,7787.145286,44.33
2021-02-25 08:15:00-05:00,17889.30891,9676.3599,47.43
2021-02-25 08:45:00-05:00,16405.09759,10751.62973,47.86
2021-02-25 09:00:00-05:00,17442.39501,10545.59223,46.11
2021-02-25 09:30:00-05:00,17743.9937,10021.77036,50.9
2021-02-25 09:45:00-05:00,16255.1248,7709.60025,50.25
2021-02-25 11:15:00-05:00,16542.27204,8504.830175,52.66
2021-02-25 11:30:00-05:00,18045.71083,9537.8742,53.56
2021-02-25 12:15:00-05:00,17039.9317,6689.132478,53.56
2021-02-25 12:30:00-05:00,16903.09427,6183.761154,50.04
2021-02-25 12:45:00-05:00,17078.11182,6769.673009,50.68
2021-02-25 13:00:00-05:00,16395.08799,6273.619384,50.04
2021-02-25 13:15:00-05:00,16330.23855,6506.305884,50.04
2021-02-25 13:30:00-05:00,15714.98038,5976.95274,49.17
2021-02-25 13:45:00-05:00,15433.74312,6022.049188,49.82
2021-02-25 14:00:00-05:00,16758.34106,5553.154422,54.03
2021-02-25 14:15:00-05:00,16492.98104,5562.28377,55.36
2021-02-25 15:15:00-05:00,16739.37149,4871.214857,53.13
2021-02-25 15:30:00-05:00,17107.57932,4898.317522,46.99
2021-02-25 15:45:00-05:00,16182.8105,4915.875557,45.88
2021-02-25 16:00:00-05:00,16721.19867,4816.9755,45.88
2021-02-25 16:15:00-05:00,17307.60331,4978.077278,45
2021-02-25 17:00:00-05:00,16547.92506,5287.498017,44.1
2021-02-25 17:15:00-05:00,17266.53218,4300.144065,44.1
2021-02-25 17:30:00-05:00,17519.15367,5334.260397,43.43
2021-02-25 18:00:00-05:00,17005.56448,4887.605559,42.53
2021-02-25 18:15:00-05:00,19514.45574,6445.900098,41.4
2021-02-25 19:00:00-05:00,18844.50986,5693.873458,40.48
2021-02-25 19:30:00-05:00,19482.83321,5850.012469,40.48
2021-02-25 19:45:00-05:00,18683.21522,6755.083197,39.56
2021-02-25 20:15:00-05:00,19112.96135,6122.896902,39.56
2021-02-25 20:30:00-05:00,17485.51573,6395.866303,38.62
2021-02-25 21:00:00-05:00,18874.64164,4996.209072,38.62
2021-02-25 21:15:00-05:00,19983.3484,5372.56962,37.69
2021-02-25 21:45:00-05:00,18534.72703,4684.8699,37.69
2021-02-25 22:45:00-05:00,8927.069697,4986.2358,36.27
2021-02-25 23:00:00-05:00,9545.820852,3466.244129,36.27
2021-02-25 23:15:00-05:00,10222.12566,6693.92586,35.55
2021-02-25 23:45:00-05:00,11734.21187,4675.252012,35.55
2021-02-26 00:00:00-05:00,12667.72428,4761.50581,34.83
2021-02-26 01:00:00-05:00,15105.99779,3814.021378,34.83
2021-02-26 01:15:00-05:00,10512.71385,3389.313934,34.09
2021-02-26 02:00:00-05:00,15774.69367,2922.008638,33.37
2021-02-26 02:15:00-05:00,20894.11933,3280.906477,33.37
2021-02-26 02:30:00-05:00,16998.03716,2886.057,32.86
2021-02-26 04:00:00-05:00,33475.52076,1477.348534,32.86
2021-02-26 04:15:00-05:00,32808.12702,1228.264026,31.89
2021-02-26 04:45:00-05:00,31738.50401,708.45381,31.89
2021-02-26 05:00:00-05:00,29637.20901,443.4501265,31.39
2021-02-26 06:30:00-05:00,26611.42187,1287.79136,31.39
2021-02-26 06:45:00-05:00,24811.27996,2121.62119,32.38
2021-02-26 07:15:00-05:00,22533.15161,5376.819417,32.38
2021-02-26 07:30:00-05:00,13639.30122,6569.167833,33.6
2021-02-26 07:45:00-05:00,17628.33484,10022.64316,33.6
2021-02-26 08:30:00-05:00,23642.38679,11812.84407,44.1
2021-02-26 08:45:00-05:00,23864.02716,11986.9549,46.11
2021-02-26 09:00:00-05:00,26292.48022,10970.33355,46.11
2021-02-26 09:15:00-05:00,23814.4123,9028.20434,47.21
2021-02-26 09:30:00-05:00,22648.30336,7055.286517,46.11
2021-02-26 10:00:00-05:00,20801.76451,6349.40046,46.11
2021-02-26 10:15:00-05:00,20582.99944,6119.615579,49.6
2021-02-26 10:30:00-05:00,19792.00445,5868.215019,49.6
2021-02-26 10:45:00-05:00,19911.75767,6620.292,50.68
2021-02-26 11:00:00-05:00,19540.79594,6395.433557,48.29
2021-02-26 11:15:00-05:00,20701.74766,6228.4788,48.29
2021-02-26 11:30:00-05:00,19169.01751,6794.152777,50.25
2021-02-26 11:45:00-05:00,18871.23057,6703.203626,50.25
2021-02-26 12:00:00-05:00,18586.32658,6525.772695,51.12
2021-02-26 13:00:00-05:00,18347.36376,6633.8028,49.17
2021-02-26 13:15:00-05:00,19162.84597,6608.471501,47.86
2021-02-26 13:45:00-05:00,17704.56273,6539.2272,47.86
2021-02-26 15:00:00-05:00,17156.13689,4881.26464,55.83
2021-02-26 15:15:00-05:00,19666.80647,6206.328694,54.93
2021-02-26 15:30:00-05:00,18811.7301,7135.397755,45.66
2021-02-26 15:45:00-05:00,16398.19447,6998.788555,44.1
2021-02-26 16:30:00-05:00,16337.41148,5881.674228,40.93
2021-02-26 16:45:00-05:00,19492.63414,6020.75025,40.01
2021-02-26 17:00:00-05:00,18177.75728,6033.427884,40.01
2021-02-26 17:15:00-05:00,19716.72627,6056.643942,38.62
2021-02-26 17:30:00-05:00,19240.9452,5986.97325,37.69
2021-02-26 18:15:00-05:00,18879.30677,6399.158535,36.73
2021-02-26 18:30:00-05:00,19573.53911,6539.33979,35.78
2021-02-26 22:15:00-05:00,19991.76963,6454.149592,35.78
2021-02-26 22:30:00-05:00,19418.54797,6518.644897,35.06
2021-02-26 23:30:00-05:00,19098.67197,6173.462072,35.06
2021-02-26 23:45:00-05:00,19925.03714,6186.539025,34.34
2021-02-27 01:45:00-05:00,20175.812,6384.156643,34.34
2021-02-27 04:15:00-05:00,20086.49175,6046.083,33.6
2021-02-27 05:15:00-05:00,20064.64038,6146.62587,35.06
2021-02-27 06:15:00-05:00,23629.81374,6210.528952,35.06
2021-02-27 06:30:00-05:00,22489.14483,6197.451998,35.78
2021-02-27 07:30:00-05:00,21330.20733,6385.882272,35.78
2021-02-27 07:45:00-05:00,20657.71596,6322.700517,35.06
2021-02-27 08:00:00-05:00,20936.70437,6597.852263,35.06
2021-02-27 08:15:00-05:00,20621.00262,6558.473685,35.78
2021-02-27 09:15:00-05:00,20516.22906,6544.55646,35.78
2021-02-27 09:30:00-05:00,19991.76963,6623.363055,36.5
2021-02-27 09:45:00-05:00,20334.44035,6544.55646,36.5
2021-02-27 10:00:00-05:00,19914.30411,7316.991714,37.22
2021-02-27 10:45:00-05:00,18789.8954,7316.991714,39.09
2021-02-27 11:00:00-05:00,20126.89369,6609.44583,40.01
2021-02-27 11:15:00-05:00,19579.92202,6597.852263,40.01
2021-02-27 11:30:00-05:00,18428.45198,6797.205418,41.16
2021-02-27 11:45:00-05:00,18830.54174,6823.51695,41.16
2021-02-27 12:00:00-05:00,18506.96954,6785.23635,42.08
2021-02-27 13:00:00-05:00,17592.05419,6572.36619,44.55
2021-02-27 13:45:00-05:00,17938.6546,6410.697659,44.55
2021-02-27 14:00:00-05:00,16310.76418,6410.697659,45.66
2021-02-27 14:45:00-05:00,16800.91974,6783.378615,45.66
2021-02-27 15:00:00-05:00,16599.75239,6731.065098,46.76
2021-02-27 15:15:00-05:00,16027.73604,6332.58702,47.64
2021-02-27 15:30:00-05:00,16560.87751,6422.28372,47.64
2021-02-27 17:45:00-05:00,13749.35269,5805.498386,48.29
2021-02-27 18:00:00-05:00,14305.70542,5748.621671,47.43
2021-02-27 18:15:00-05:00,13964.06407,5770.960678,47.43
2021-02-27 18:30:00-05:00,14377.6149,5817.67542,46.11
2021-02-27 18:45:00-05:00,15817.26895,5691.744956,45.45
2021-02-27 19:00:00-05:00,15990.89289,5974.318134,44.55
2021-02-27 19:45:00-05:00,17221.03121,6756.5259,43.66
2021-02-27 21:00:00-05:00,17808.16514,5387.76927,43.66
2021-02-27 21:15:00-05:00,16939.96924,5827.32063,42.98
2021-02-28 00:00:00-05:00,16449.55162,6149.568422,42.98
2021-02-28 00:15:00-05:00,18054.01642,6014.63286,42.3
2021-02-28 02:45:00-05:00,16528.88654,5574.612375,41.4
2021-02-28 03:15:00-05:00,16751.09541,5564.638152,41.4
2021-02-28 03:30:00-05:00,17543.49172,5376.267176,40.71
2021-02-28 04:00:00-05:00,17203.23314,5964.81744,40.71
2021-02-28 04:15:00-05:00,16301.99662,5941.498199,40.01
2021-02-28 05:30:00-05:00,17134.3176,5800.71186,40.01
2021-02-28 05:45:00-05:00,18568.75578,5788.450459,39.09
2021-02-28 07:00:00-05:00,18725.68507,5845.721239,39.09
2021-02-28 07:15:00-05:00,19490.58801,6106.8816,39.78
2021-02-28 08:00:00-05:00,18957.79361,6814.603575,39.78
2021-02-28 08:15:00-05:00,18482.45414,4789.855822,40.93
2021-02-28 08:30:00-05:00,18169.88919,4900.132873,41.61
2021-02-28 08:45:00-05:00,17728.96498,5073.765218,41.61
2021-02-28 09:45:00-05:00,17835.4457,6503.708608,44.1
2021-02-28 10:00:00-05:00,17790.88623,7092.145981,45.21
2021-02-28 10:15:00-05:00,17450.50299,7124.166377,45.21
2021-02-28 10:30:00-05:00,18043.56466,7278.75585,44.55
2021-02-28 11:00:00-05:00,16501.91673,7175.096539,44.55
2021-02-28 11:15:00-05:00,17840.31139,7182.960525,45.21
2021-02-28 11:30:00-05:00,16587.79628,7075.923314,45.21
2021-02-28 13:15:00-05:00,16334.19866,6583.959757,45.88
2021-02-28 13:30:00-05:00,16781.42771,6372.33129,46.76
2021-02-28 14:15:00-05:00,16774.96745,6944.88897,46.76
2021-02-28 14:30:00-05:00,16369.7106,6525.772695,45.88
2021-02-28 14:45:00-05:00,17378.65606,6731.065098,45.88
2021-02-28 15:00:00-05:00,17506.63401,6823.818841,44.78
2021-02-28 16:00:00-05:00,17694.84046,5726.985376,44.78
2021-02-28 16:15:00-05:00,18105.73301,6255.005304,43.88
2021-02-28 16:30:00-05:00,17675.78808,6757.43923,43.21
2021-02-28 17:15:00-05:00,17516.07666,5618.673596,42.53
2021-02-28 17:30:00-05:00,13876.66366,5390.8092,41.85
2021-02-28 18:15:00-05:00,13112.55686,5349.63939,41.16
2021-02-28 18:45:00-05:00,21883.83127,5349.63939,41.16
2021-02-28 19:00:00-05:00,23564.591,5308.449615,40.48
2021-02-28 19:30:00-05:00,21093.95267,5726.40246,40.48
2021-02-28 19:45:00-05:00,1008.399225,5704.321409,41.16
2021-03-01 01:45:00-05:00,18180.01399,5884.85412,39.78
2021-03-01 02:00:00-05:00,17737.28479,5296.00892,40.48
2021-03-01 06:00:00-05:00,20341.9516,4930.91658,41.16
2021-03-01 06:15:00-05:00,20700.85725,4910.256315,41.85
2021-03-01 07:30:00-05:00,18583.26753,5387.73174,41.85
2021-03-01 07:45:00-05:00,18583.26753,5671.04571,42.53
2021-03-01 08:00:00-05:00,18231.34342,5659.290513,42.53
2021-03-01 12:45:00-05:00,17393.37483,7394.066775,43.21
2021-03-01 13:00:00-05:00,17808.16514,7335.268774,43.88
2021-03-01 13:15:00-05:00,16958.59573,7406.857249,43.88
2021-03-01 13:30:00-05:00,17694.37599,7394.066775,44.78
2021-03-01 13:45:00-05:00,17311.98442,6608.471501,44.78
2021-03-01 14:00:00-05:00,16903.4447,6608.471501,45.45
2021-03-01 15:15:00-05:00,16178.58852,7394.066775,46.11
2021-03-01 15:30:00-05:00,17320.51664,6932.84184,45.45
2021-03-01 16:15:00-05:00,16388.9715,6797.614945,45.45
2021-03-01 16:30:00-05:00,16044.51095,7323.620863,44.55
2021-03-01 16:45:00-05:00,16316.2263,6336.5652,43.43
2021-03-01 17:00:00-05:00,16859.17571,6362.967555,42.3
2021-03-01 17:15:00-05:00,17551.81153,6086.39022,41.16
2021-03-01 17:30:00-05:00,17435.80119,6647.635507,41.16
2021-03-01 17:45:00-05:00,18303.51481,6647.635507,40.01
2021-03-01 18:15:00-05:00,17694.98863,6633.8028,39.09
2021-03-01 18:30:00-05:00,19096.91742,6431.011947,38.39
2021-03-01 18:45:00-05:00,19115.95584,5617.791741,38.39
2021-03-01 19:00:00-05:00,20790.6187,5832.313621,37.45
2021-03-01 20:00:00-05:00,19791.61303,6295.13208,37.45
2021-03-01 20:15:00-05:00,20024.30264,7231.261635,36.5
2021-03-01 20:45:00-05:00,19490.11263,6649.254301,36.5
2021-03-01 21:00:00-05:00,19599.69722,5863.273569,35.78
2021-03-01 21:15:00-05:00,20515.92562,7256.889271,35.78
2021-03-01 21:30:00-05:00,20547.04054,5627.754855,35.06
2021-03-01 22:00:00-05:00,20378.30436,5376.454626,35.06
2021-03-01 22:30:00-05:00,19964.20965,6350.076,31.89
2021-03-01 22:45:00-05:00,20377.74181,5842.40769,31.15
2021-03-01 23:00:00-05:00,21643.25451,6080.103945,30.65
2021-03-02 00:00:00-05:00,21883.90483,5376.454626,27.82
2021-03-02 00:15:00-05:00,22528.40512,4798.027354,26.78
2021-03-02 00:30:00-05:00,21896.22673,5730.977117,26.24
2021-03-02 01:15:00-05:00,22905.82481,5151.189858,25.52
2021-03-02 01:30:00-05:00,22613.63905,5021.847066,24.84
2021-03-02 01:45:00-05:00,22705.21765,5182.118781,24.84
2021-03-02 02:00:00-05:00,23295.44566,5151.189858,24.03
2021-03-02 02:15:00-05:00,22927.58501,4991.874708,24.03
2021-03-02 02:30:00-05:00,23312.0734,5799.552433,23.27
2021-03-02 03:15:00-05:00,23357.28834,4789.5786,22.51
2021-03-02 03:30:00-05:00,25522.32504,5378.53689,21.11
2021-03-02 04:00:00-05:00,24837.95298,5297.228745,19.98
2021-03-02 04:15:00-05:00,25805.90417,5317.81365,19.09
2021-03-02 05:15:00-05:00,25141.55997,5212.50442,18
2021-03-02 05:30:00-05:00,25974.9535,5054.72805,17.11
2021-03-02 05:45:00-05:00,27129.59733,4774.75425,16.43
2021-03-02 09:00:00-05:00,28809.20584,6731.065098,25.3
2021-03-02 09:15:00-05:00,27895.13577,6757.221856,24.3
2021-03-02 09:30:00-05:00,28560.65876,7271.270817,24.3
2021-03-02 09:45:00-05:00,30410.89902,6261.05484,25.99
2021-03-02 10:00:00-05:00,29996.82112,6957.139663,25.99
2021-03-02 10:15:00-05:00,29369.18652,6785.23635,28.85
2021-03-02 11:15:00-05:00,28427.93016,6435.513045,28.85
2021-03-02 11:30:00-05:00,28817.08664,6410.697659,30.65
2021-03-02 11:45:00-05:00,27914.99189,6410.697659,28.85
2021-03-02 12:00:00-05:00,28090.59251,6210.528952,31.39
2021-03-02 12:15:00-05:00,27700.83195,6186.539025,29.62
2021-03-02 12:30:00-05:00,27223.66637,5376.267176,30.13
2021-03-02 13:00:00-05:00,26534.40746,5429.991371,30.13
2021-03-02 13:15:00-05:00,25858.75337,6186.539025,30.65
2021-03-02 13:30:00-05:00,25858.75337,5845.721239,32.13
2021-03-02 13:45:00-05:00,25156.27073,5671.422211,32.13
2021-03-02 14:00:00-05:00,25923.4767,5603.94207,39.33
2021-03-02 14:15:00-05:00,25732.83781,5435.88233,40.93
2021-03-02 14:30:00-05:00,26453.13039,5382.420845,40.93
2021-03-02 14:45:00-05:00,25172.72808,5424.43648,40.24
2021-03-02 15:00:00-05:00,25068.5958,5264.502235,38.86
2021-03-02 15:15:00-05:00,24793.39416,5307.1173,33.37
2021-03-02 15:30:00-05:00,26489.37031,5714.083963,30.4
2021-03-02 17:00:00-05:00,24613.20893,6462.271935,30.4
2021-03-02 17:15:00-05:00,24081.88065,7340.471883,29.62
2021-03-02 17:30:00-05:00,25191.60027,7150.5909,29.62
